actual value,predicted value
1.640000000000000000e+02,1.295599288940429688e+02
1.630000000000000000e+02,1.410754318237304688e+02
1.620000000000000000e+02,1.416330871582031250e+02
1.610000000000000000e+02,1.260918807983398438e+02
1.600000000000000000e+02,1.327964630126953125e+02
1.590000000000000000e+02,1.207237472534179688e+02
1.580000000000000000e+02,7.325363922119140625e+01
1.570000000000000000e+02,1.597360763549804688e+02
1.560000000000000000e+02,1.603704071044921875e+02
1.550000000000000000e+02,1.253901443481445312e+02
1.540000000000000000e+02,1.322165756225585938e+02
1.530000000000000000e+02,1.460315093994140625e+02
1.520000000000000000e+02,1.418809585571289062e+02
1.510000000000000000e+02,1.447721176147460938e+02
1.500000000000000000e+02,1.460622329711914062e+02
1.490000000000000000e+02,1.003904037475585938e+02
1.480000000000000000e+02,1.370044326782226562e+02
1.470000000000000000e+02,1.282777786254882812e+02
1.460000000000000000e+02,1.093981475830078125e+02
1.450000000000000000e+02,1.124708404541015625e+02
1.440000000000000000e+02,1.174654998779296875e+02
1.430000000000000000e+02,1.309103240966796875e+02
1.420000000000000000e+02,1.415591583251953125e+02
1.410000000000000000e+02,1.258785858154296875e+02
1.400000000000000000e+02,1.505295028686523438e+02
1.390000000000000000e+02,1.454043121337890625e+02
1.380000000000000000e+02,1.457911148071289062e+02
1.370000000000000000e+02,1.602782821655273438e+02
1.360000000000000000e+02,1.542090225219726562e+02
1.350000000000000000e+02,1.237814712524414062e+02
1.340000000000000000e+02,1.452461471557617188e+02
1.330000000000000000e+02,1.376506195068359375e+02
1.320000000000000000e+02,1.272132186889648438e+02
1.310000000000000000e+02,1.103827819824218750e+02
1.300000000000000000e+02,1.490046691894531250e+02
1.290000000000000000e+02,1.291699981689453125e+02
1.280000000000000000e+02,1.519419250488281250e+02
1.270000000000000000e+02,1.206543731689453125e+02
1.260000000000000000e+02,9.375797271728515625e+01
1.250000000000000000e+02,1.527811584472656250e+02
1.240000000000000000e+02,1.240557556152343750e+02
1.230000000000000000e+02,1.214138412475585938e+02
1.220000000000000000e+02,1.258961257934570312e+02
1.210000000000000000e+02,1.258657836914062500e+02
1.200000000000000000e+02,1.235868759155273438e+02
1.190000000000000000e+02,1.066480941772460938e+02
1.180000000000000000e+02,1.434963607788085938e+02
1.170000000000000000e+02,1.300050582885742188e+02
1.160000000000000000e+02,1.288523101806640625e+02
1.150000000000000000e+02,1.683067474365234375e+02
1.140000000000000000e+02,1.227681198120117188e+02
1.130000000000000000e+02,1.228932571411132812e+02
1.120000000000000000e+02,1.352759857177734375e+02
1.110000000000000000e+02,1.422305374145507812e+02
1.100000000000000000e+02,1.317789535522460938e+02
1.090000000000000000e+02,8.719738769531250000e+01
1.080000000000000000e+02,1.231716384887695312e+02
1.070000000000000000e+02,1.010215759277343750e+02
1.060000000000000000e+02,1.333580245971679688e+02
1.050000000000000000e+02,1.233236312866210938e+02
1.040000000000000000e+02,1.533137817382812500e+02
1.030000000000000000e+02,1.553712234497070312e+02
1.020000000000000000e+02,9.749885559082031250e+01
1.010000000000000000e+02,1.066209487915039062e+02
1.000000000000000000e+02,9.718439483642578125e+01
9.900000000000000000e+01,1.057336120605468750e+02
9.800000000000000000e+01,1.209884796142578125e+02
9.700000000000000000e+01,9.721575164794921875e+01
9.600000000000000000e+01,1.503603134155273438e+02
9.500000000000000000e+01,1.076461181640625000e+02
9.400000000000000000e+01,7.844971466064453125e+01
9.300000000000000000e+01,1.138401947021484375e+02
9.200000000000000000e+01,9.221732330322265625e+01
9.100000000000000000e+01,1.255552139282226562e+02
9.000000000000000000e+01,1.065825195312500000e+02
8.900000000000000000e+01,1.471706771850585938e+02
8.800000000000000000e+01,1.520266342163085938e+02
8.700000000000000000e+01,1.182378234863281250e+02
8.600000000000000000e+01,8.479026794433593750e+01
8.500000000000000000e+01,1.513473052978515625e+02
8.400000000000000000e+01,1.297654571533203125e+02
8.300000000000000000e+01,9.843054199218750000e+01
8.200000000000000000e+01,1.117693862915039062e+02
8.100000000000000000e+01,1.364145736694335938e+02
8.000000000000000000e+01,1.016833114624023438e+02
7.900000000000000000e+01,9.561122131347656250e+01
7.800000000000000000e+01,1.120191802978515625e+02
7.700000000000000000e+01,1.206728591918945312e+02
7.600000000000000000e+01,1.129411315917968750e+02
7.500000000000000000e+01,1.180151214599609375e+02
7.400000000000000000e+01,1.148967437744140625e+02
7.300000000000000000e+01,9.083679199218750000e+01
7.200000000000000000e+01,1.143270263671875000e+02
7.100000000000000000e+01,9.444564056396484375e+01
7.000000000000000000e+01,9.307218170166015625e+01
6.900000000000000000e+01,1.090894165039062500e+02
6.800000000000000000e+01,1.120441284179687500e+02
6.700000000000000000e+01,1.319028472900390625e+02
6.600000000000000000e+01,9.581930541992187500e+01
6.500000000000000000e+01,9.183281707763671875e+01
6.400000000000000000e+01,1.002752609252929688e+02
6.300000000000000000e+01,7.500561523437500000e+01
6.200000000000000000e+01,8.538545227050781250e+01
6.100000000000000000e+01,1.038613586425781250e+02
6.000000000000000000e+01,8.333467102050781250e+01
5.900000000000000000e+01,9.010778808593750000e+01
5.800000000000000000e+01,8.440050506591796875e+01
5.700000000000000000e+01,1.076250457763671875e+02
5.600000000000000000e+01,7.808612823486328125e+01
5.500000000000000000e+01,6.432451629638671875e+01
5.400000000000000000e+01,7.571392059326171875e+01
5.300000000000000000e+01,9.014124298095703125e+01
5.200000000000000000e+01,6.618573760986328125e+01
5.100000000000000000e+01,6.089050292968750000e+01
5.000000000000000000e+01,9.922382354736328125e+01
4.900000000000000000e+01,7.897275543212890625e+01
4.800000000000000000e+01,8.845960235595703125e+01
4.700000000000000000e+01,6.090836334228515625e+01
4.600000000000000000e+01,7.310205078125000000e+01
4.500000000000000000e+01,6.101750946044921875e+01
4.400000000000000000e+01,7.278739166259765625e+01
4.300000000000000000e+01,6.295848083496093750e+01
4.200000000000000000e+01,8.290666198730468750e+01
4.100000000000000000e+01,5.934145355224609375e+01
4.000000000000000000e+01,4.872651672363281250e+01
3.900000000000000000e+01,7.207338714599609375e+01
3.800000000000000000e+01,7.287584686279296875e+01
3.700000000000000000e+01,6.075054931640625000e+01
3.600000000000000000e+01,6.032140350341796875e+01
3.500000000000000000e+01,1.022993392944335938e+02
3.400000000000000000e+01,6.831993865966796875e+01
3.300000000000000000e+01,4.332839202880859375e+01
3.200000000000000000e+01,6.668865203857421875e+01
3.100000000000000000e+01,7.647697448730468750e+01
3.000000000000000000e+01,3.050378417968750000e+01
2.900000000000000000e+01,5.698637390136718750e+01
2.800000000000000000e+01,4.499799346923828125e+01
2.700000000000000000e+01,5.057525634765625000e+01
2.600000000000000000e+01,3.491841888427734375e+01
2.500000000000000000e+01,2.524423217773437500e+01
2.400000000000000000e+01,2.523095703125000000e+01
2.300000000000000000e+01,3.894876861572265625e+01
2.200000000000000000e+01,2.590045166015625000e+01
2.100000000000000000e+01,2.364177703857421875e+01
2.000000000000000000e+01,3.936841583251953125e+01
1.900000000000000000e+01,2.288677215576171875e+01
1.800000000000000000e+01,4.007999420166015625e+01
1.700000000000000000e+01,3.735766601562500000e+01
1.600000000000000000e+01,4.249030303955078125e+01
1.500000000000000000e+01,1.962612915039062500e+01
1.400000000000000000e+01,8.391174316406250000e+00
1.300000000000000000e+01,1.680575561523437500e+01
1.200000000000000000e+01,1.299459075927734375e+01
1.100000000000000000e+01,7.651802062988281250e+00
1.000000000000000000e+01,1.446566009521484375e+01
9.000000000000000000e+00,3.616409301757812500e-01
8.000000000000000000e+00,2.044094848632812500e+01
7.000000000000000000e+00,2.727973937988281250e+00
6.000000000000000000e+00,2.210648345947265625e+01
5.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.734712219238281250e+01
3.000000000000000000e+00,2.062225341796875000e+00
2.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.277247619628906250e+01
0.000000000000000000e+00,0.000000000000000000e+00
2.660000000000000000e+02,1.861791000366210938e+02
2.650000000000000000e+02,1.894764785766601562e+02
2.640000000000000000e+02,1.967245712280273438e+02
2.630000000000000000e+02,1.964554901123046875e+02
2.620000000000000000e+02,2.017606887817382812e+02
2.610000000000000000e+02,1.953881683349609375e+02
2.600000000000000000e+02,1.815115737915039062e+02
2.590000000000000000e+02,1.863597793579101562e+02
2.580000000000000000e+02,1.979721832275390625e+02
2.570000000000000000e+02,1.836237258911132812e+02
2.560000000000000000e+02,1.738484344482421875e+02
2.550000000000000000e+02,1.936630554199218750e+02
2.540000000000000000e+02,1.713360290527343750e+02
2.530000000000000000e+02,1.814541778564453125e+02
2.520000000000000000e+02,1.526036834716796875e+02
2.510000000000000000e+02,1.756938858032226562e+02
2.500000000000000000e+02,1.835630111694335938e+02
2.490000000000000000e+02,1.607000885009765625e+02
2.480000000000000000e+02,1.588636245727539062e+02
2.470000000000000000e+02,1.644912567138671875e+02
2.460000000000000000e+02,1.719071807861328125e+02
2.450000000000000000e+02,1.599327163696289062e+02
2.440000000000000000e+02,1.620992126464843750e+02
2.430000000000000000e+02,1.544904327392578125e+02
2.420000000000000000e+02,1.688314361572265625e+02
2.410000000000000000e+02,1.704769363403320312e+02
2.400000000000000000e+02,1.793754348754882812e+02
2.390000000000000000e+02,1.523653488159179688e+02
2.380000000000000000e+02,1.491436233520507812e+02
2.370000000000000000e+02,1.535043258666992188e+02
2.360000000000000000e+02,1.555961914062500000e+02
2.350000000000000000e+02,1.531954040527343750e+02
2.340000000000000000e+02,1.243007202148437500e+02
2.330000000000000000e+02,1.488339309692382812e+02
2.320000000000000000e+02,1.446101684570312500e+02
2.310000000000000000e+02,1.608760375976562500e+02
2.300000000000000000e+02,1.485584411621093750e+02
2.290000000000000000e+02,1.489741821289062500e+02
2.280000000000000000e+02,1.347650604248046875e+02
2.270000000000000000e+02,1.442846450805664062e+02
2.260000000000000000e+02,1.445838317871093750e+02
2.250000000000000000e+02,1.279885864257812500e+02
2.240000000000000000e+02,1.414919891357421875e+02
2.230000000000000000e+02,1.406689071655273438e+02
2.220000000000000000e+02,1.374114227294921875e+02
2.210000000000000000e+02,1.430235290527343750e+02
2.200000000000000000e+02,1.383656616210937500e+02
2.190000000000000000e+02,1.183183059692382812e+02
2.180000000000000000e+02,1.266918945312500000e+02
2.170000000000000000e+02,1.330253295898437500e+02
2.160000000000000000e+02,1.335757446289062500e+02
2.150000000000000000e+02,1.316882476806640625e+02
2.140000000000000000e+02,1.179916229248046875e+02
2.130000000000000000e+02,1.383431167602539062e+02
2.120000000000000000e+02,1.393823928833007812e+02
2.110000000000000000e+02,1.250419616699218750e+02
2.100000000000000000e+02,1.327928695678710938e+02
2.090000000000000000e+02,1.210938949584960938e+02
2.080000000000000000e+02,1.339758453369140625e+02
2.070000000000000000e+02,1.198792724609375000e+02
2.060000000000000000e+02,1.131355743408203125e+02
2.050000000000000000e+02,1.270180740356445312e+02
2.040000000000000000e+02,1.175385284423828125e+02
2.030000000000000000e+02,1.079596862792968750e+02
2.020000000000000000e+02,1.149575195312500000e+02
2.010000000000000000e+02,1.141497955322265625e+02
2.000000000000000000e+02,1.247160873413085938e+02
1.990000000000000000e+02,1.077518157958984375e+02
1.980000000000000000e+02,1.072151260375976562e+02
1.970000000000000000e+02,9.863157653808593750e+01
1.960000000000000000e+02,1.286326751708984375e+02
1.950000000000000000e+02,1.107821426391601562e+02
1.940000000000000000e+02,1.075053939819335938e+02
1.930000000000000000e+02,1.044379653930664062e+02
1.920000000000000000e+02,1.038738861083984375e+02
1.910000000000000000e+02,1.022496948242187500e+02
1.900000000000000000e+02,1.060331497192382812e+02
1.890000000000000000e+02,1.050649566650390625e+02
1.880000000000000000e+02,1.032516784667968750e+02
1.870000000000000000e+02,9.646315002441406250e+01
1.860000000000000000e+02,9.997721099853515625e+01
1.850000000000000000e+02,1.057343444824218750e+02
1.840000000000000000e+02,1.114228134155273438e+02
1.830000000000000000e+02,7.471002197265625000e+01
1.820000000000000000e+02,1.007340621948242188e+02
1.810000000000000000e+02,1.015436477661132812e+02
1.800000000000000000e+02,9.513740539550781250e+01
1.790000000000000000e+02,9.329404449462890625e+01
1.780000000000000000e+02,8.459957122802734375e+01
1.770000000000000000e+02,8.246162414550781250e+01
1.760000000000000000e+02,1.003559722900390625e+02
1.750000000000000000e+02,8.642016601562500000e+01
1.740000000000000000e+02,8.900291442871093750e+01
1.730000000000000000e+02,9.379064178466796875e+01
1.720000000000000000e+02,8.237657165527343750e+01
1.710000000000000000e+02,8.527651977539062500e+01
1.700000000000000000e+02,9.560580444335937500e+01
1.690000000000000000e+02,8.009183502197265625e+01
1.680000000000000000e+02,8.842926788330078125e+01
1.670000000000000000e+02,1.029152526855468750e+02
1.660000000000000000e+02,1.035629501342773438e+02
1.650000000000000000e+02,8.685552978515625000e+01
1.640000000000000000e+02,8.253453826904296875e+01
1.630000000000000000e+02,7.574659729003906250e+01
1.620000000000000000e+02,9.396398162841796875e+01
1.610000000000000000e+02,8.530014038085937500e+01
1.600000000000000000e+02,8.621597290039062500e+01
1.590000000000000000e+02,8.801938629150390625e+01
1.580000000000000000e+02,8.805474090576171875e+01
1.570000000000000000e+02,8.911605072021484375e+01
1.560000000000000000e+02,6.333689880371093750e+01
1.550000000000000000e+02,9.270313262939453125e+01
1.540000000000000000e+02,7.368669891357421875e+01
1.530000000000000000e+02,8.581491088867187500e+01
1.520000000000000000e+02,7.858345031738281250e+01
1.510000000000000000e+02,4.890411376953125000e+01
1.500000000000000000e+02,9.135079193115234375e+01
1.490000000000000000e+02,7.125692749023437500e+01
1.480000000000000000e+02,5.084463500976562500e+01
1.470000000000000000e+02,7.756338500976562500e+01
1.460000000000000000e+02,8.142474365234375000e+01
1.450000000000000000e+02,9.198097991943359375e+01
1.440000000000000000e+02,5.678781890869140625e+01
1.430000000000000000e+02,7.967996215820312500e+01
1.420000000000000000e+02,8.096092224121093750e+01
1.410000000000000000e+02,7.502210998535156250e+01
1.400000000000000000e+02,7.287390899658203125e+01
1.390000000000000000e+02,5.814616394042968750e+01
1.380000000000000000e+02,7.929127502441406250e+01
1.370000000000000000e+02,7.779832458496093750e+01
1.360000000000000000e+02,8.189825439453125000e+01
1.350000000000000000e+02,7.799385833740234375e+01
1.340000000000000000e+02,8.676403808593750000e+01
1.330000000000000000e+02,7.510185241699218750e+01
1.320000000000000000e+02,6.042228698730468750e+01
1.310000000000000000e+02,7.039788818359375000e+01
1.300000000000000000e+02,7.667176055908203125e+01
1.290000000000000000e+02,6.642222595214843750e+01
1.280000000000000000e+02,6.853468322753906250e+01
1.270000000000000000e+02,6.677439880371093750e+01
1.260000000000000000e+02,7.086602783203125000e+01
1.250000000000000000e+02,7.190062713623046875e+01
1.240000000000000000e+02,7.207933807373046875e+01
1.230000000000000000e+02,7.185053253173828125e+01
1.220000000000000000e+02,7.893553161621093750e+01
1.210000000000000000e+02,6.339749908447265625e+01
1.200000000000000000e+02,5.913229370117187500e+01
1.190000000000000000e+02,6.046552276611328125e+01
1.180000000000000000e+02,6.090940856933593750e+01
1.170000000000000000e+02,7.949562072753906250e+01
1.160000000000000000e+02,6.082718658447265625e+01
1.150000000000000000e+02,5.829853820800781250e+01
1.140000000000000000e+02,6.520057678222656250e+01
